IsoTs95,1999,1,LOT,AL,3,4,16,9,1,0,0,167,58,35,10,30,37,0.274,5.66,2,7,2,0,252,2,36,0
ItakuMa95,1948,1,KIN,0,0,0,2,1,0,0,0,29,11,6,0,7,4,0,5.59,0,0,0,0,44,0,7,0
ItoAk95,1992,1,YAK,NL,0,2,3,1,0,0,0,28,13,8,3,5,5,0.342,7.71,0,0,1,0,45,1,8,0
ItoAt95,2001,1,HAN,NL,0,1,9,3,0,0,0,46,21,13,4,9,10,0.333,7.63,1,0,1,0,75,3,13,0
ItoFu80,1988,1,HAN,NL,0,1,1,0,0,0,0,3,1,1,1,0,1,0,9,0,0,0,0,4,0,1,0
ItohHi80,2007,1,TYS,NL,0,0,1,1,0,0,0,3,4,2,0,0,0,0.8,18,0,0,0,0,6,0,2,0
ItoHi99,1969,1,CHU,NL,0,1,9,0,0,0,0,53,27,15,1,7,10,0,7.64,0,0,0,0,85,0,16,0
ItohYo80,2008,1,LOT,AL,0,0,51,0,0,0,0,177,55,20,1,23,52,0.256,3.05,2,5,3,0,253,0,24,0
ItoIs80,1969,1,NIS,AL,0,0,10,0,0,0,0,41,20,14,2,9,3,0,9.22,0,0,0,1,69,0,14,0
ItoJi96,1937,1,TSN,0,2,3,14,6,2,1,0,176,59,34,6,40,16,0,5.22,0,0,3,0,272,0,43,0
ItoKu80,1938,2,NAG,0,0,0,2,0,0,0,0,15,10,7,0,3,1,0,12.6,0,0,0,0,26,0,9,0
ItoMa82,1952,1,HNK,AL,0,1,2,1,0,0,0,7,1,2,0,4,0,0.1,7.71,0,0,0,0,16,0,6,0
ItoMa83,1986,1,LOT,AL,0,0,3,0,0,0,0,11,6,7,0,8,0,0,17.18,0,0,0,0,24,0,7,0
ItoNo80,1956,1,MAI,AL,2,1,9,1,0,0,0,105,28,12,3,6,15,0,3.09,0,0,0,0,137,0,14,0
ItoSh95,1956,1,UNI,AL,0,2,12,0,0,0,0,97,32,20,4,15,11,0,5.57,0,1,2,0,144,0,22,0
ItoTa95,1993,1,ORX,AL,0,0,4,0,0,0,0,14,6,3,0,2,3,0.353,5.79,0,0,1,0,21,3,3,0
ItoTa96,1999,1,NHF,AL,0,1,4,0,0,0,0,13,14,10,4,1,4,0.519,20.77,0,0,0,0,28,0,10,0
ItoTo95,1993,1,YAK,NL,1,2,14,0,0,0,3,45,16,9,3,14,15,0.276,5.4,1,1,3,0,77,3,9,0
ItoYo95,1963,1,YOM,NL,2,5,23,0,0,0,0,200,41,31,10,31,55,0,4.19,0,0,0,0,277,0,33,0
ItoYu80,1969,1,HAN,NL,2,1,14,0,0,0,0,67,26,17,2,7,9,0,6.85,0,1,2,0,102,0,19,0
IwagaKo80,1963,1,KIN,AL,0,0,1,0,0,0,0,3,1,1,1,0,1,0,9,0,0,0,0,4,0,1,0
IwakuHi95,2008,1,RAK,AL,9,15,27,18,9,0,0,547,218,101,19,40,124,0.301,4.99,3,7,6,0,796,0,113,0
IwamoNo80,1947,1,NAN,0,3,5,17,7,1,0,0,190,89,52,14,23,18,0,7.39,0,0,1,0,304,0,66,0
IwamoTs95,1991,1,NHF,AL,1,2,4,4,0,0,0,51,25,13,4,10,12,0.357,6.88,1,1,0,1,85,0,14,0
IwamoYa80,1962,1,TAI,NL,0,0,1,0,0,0,0,6,2,1,1,0,2,0,4.5,0,0,0,0,8,0,1,0
IwamuYo80,1952,1,OSA,NL,1,2,25,0,0,0,0,107,47,25,3,19,19,0,6.31,0,1,1,0,166,0,25,0
IwanaIs80,1960,1,NIS,AL,0,1,10,0,0,0,0,37,19,10,5,1,4,0,7.3,0,0,1,0,57,0,12,0
IwasaHi95,1996,1,ORX,AL,0,0,5,0,0,0,0,24,24,16,1,5,11,0.511,18,0,1,0,0,52,3,16,0
IwasaKi80,1970,1,TOE,AL,0,2,8,0,0,0,0,76,29,19,5,10,6,0,6.75,0,0,1,0,112,0,19,0
IwasaSh80,2008,1,FSH,AL,0,0,1,1,0,0,0,9,7,3,0,0,1,0.5,9,0,0,0,0,15,0,3,0
IwasaTe80,2007,1,SEI,AL,2,0,20,0,0,0,0,63,32,13,2,4,10,0.368,5.57,0,0,5,0,99,0,16,0
IwaseHi95,2002,1,CHU,NL,8,3,61,0,0,0,0,188,51,23,3,16,62,0.225,3.3,0,0,3,0,252,9,23,0
IwashSh95,2000,1,ORX,AL,0,0,18,0,0,0,0,29,13,9,3,6,12,0.325,8.38,0,0,0,0,48,0,9,0
IwataMi80,2008,1,HAN,NL,0,1,1,1,0,0,0,9,2,3,1,4,1,0.182,9,0,2,0,0,16,0,4,0
IyonoTa95,2007,1,HAN,NL,0,0,1,0,0,0,0,4,3,2,1,3,1,0.5,13.5,0,0,1,0,11,0,2,0
IzumiAk80,1970,1,NIS,AL,0,5,2,0,0,0,0,9,3,2,2,0,3,0,6,0,0,0,0,12,0,2,0
IzumiKi80,1941,1,KYO,0,0,0,2,0,0,0,0,16,10,6,0,11,1,0,10.13,0,0,0,0,37,0,7,0
IzumiYo80,1969,1,NAN,AL,0,0,6,0,0,0,0,36,19,9,2,1,6,0,6.75,0,0,1,0,56,0,11,0
IzutsKe95,1947,1,TRB,0,0,3,27,14,2,0,0,336,124,61,16,37,27,0,4.9,0,1,2,3,489,0,68,0
jacomja01,2000,1,YAK,NL,12,6,26,26,0,0,0,420,149,70,18,43,92,0.274,4.5,1,3,5,0,611,0,76,0
jarvike01,1998,1,CHU,NL,1,2,4,3,0,0,0,49,18,8,0,5,7,0.29,4.41,0,0,0,0,70,0,8,0
JobeTs95,2002,1,YOM,NL,0,0,9,0,0,0,0,32,14,12,2,7,14,0.304,10.13,1,1,0,0,53,1,12,0
JohnsJa02,2007,1,SEI,AL,1,4,7,7,0,0,0,124,44,20,4,10,19,0.278,4.35,0,3,2,0,176,0,20,0
johnsmi02,2002,1,KIN,AL,1,0,9,3,0,0,0,65,25,16,4,12,8,0.309,6.65,1,0,2,0,101,3,17,0
jonesji02,1995,1,YOM,NL,7,2,14,13,0,0,0,184,64,28,1,27,35,0.271,4.11,0,1,0,1,272,0,33,0
JonoKa95,1967,1,HIR,NL,0,0,12,0,0,0,0,34,15,7,3,8,3,0,5.56,0,0,0,0,56,0,10,0
JonouKu95,1966,1,YOM,NL,1,0,5,0,0,0,0,27,12,5,1,1,0,0,5,0,0,1,0,41,0,6,0
JungeEr01,2008,1,ORX,AL,0,1,11,0,0,0,0,31,16,8,2,5,14,0.364,6.97,1,0,0,0,50,0,8,0
KaburYo95,1966,1,HAN,NL,0,0,3,0,0,0,0,8,5,2,0,1,2,0,6.75,0,0,0,0,13,0,2,0
KadokKe95,1996,1,CHU,NL,8,5,32,21,0,0,0,370,136,89,27,51,122,0.276,6.49,1,4,0,0,552,2,92,0
KadonTo95,1967,1,KIN,AL,0,0,7,0,0,0,0,39,17,14,1,9,10,0,9.69,0,1,0,0,64,0,14,0
KadooNo95,1965,1,CHU,NL,0,4,12,0,0,0,0,85,26,18,4,10,21,0,5.72,0,1,2,0,124,0,19,0
KadotFu95,1986,1,TAI,NL,0,6,20,5,1,0,0,151,63,42,7,27,21,0,7.51,0,3,2,0,235,0,46,0
KadotSu95,1972,1,NAN,AL,0,0,2,0,0,0,0,9,4,2,0,2,3,0,6,0,0,0,0,13,0,2,0
KagawHi95,1954,1,KIN,AL,1,4,21,1,0,0,0,207,81,34,4,20,25,0,4.43,0,1,1,0,306,0,48,0
KagawMa95,1979,1,KIN,AL,5,0,19,0,0,0,2,127,47,22,9,16,26,0,4.68,0,2,2,1,188,0,24,1
KageuMa95,1938,2,OSA,0,0,0,1,0,0,0,0,8,3,2,0,2,1,0,6.75,0,0,0,0,13,0,3,0
KajimKe95,1980,1,YAK,NL,0,3,8,0,0,0,0,68,38,19,7,6,19,0,7.54,0,0,1,0,111,0,20,1
KajimTa96,1957,1,HNK,AL,3,0,17,0,0,0,0,59,25,14,2,5,12,0,6.41,0,3,1,0,90,0,16,0
KajimYa95,1960,1,HNK,AL,0,0,3,0,0,0,0,9,6,5,2,1,4,0.4,15,0,1,0,0,16,2,5,0
KajioTa95,1952,1,OSA,NL,0,2,9,1,0,0,0,109,35,17,5,14,11,0,4.21,0,1,0,0,152,0,17,0
KajiwMu95,1954,1,NAN,AL,0,0,1,0,0,0,0,12,2,2,0,3,2,0,4.5,0,0,0,0,17,0,3,0
KakehMi95,1992,1,TAI,NL,0,0,2,0,0,0,0,8,2,3,2,2,1,0,10.13,0,0,0,0,11,0,3,0
KakimMi95,1967,1,HAN,NL,0,0,1,0,0,0,0,3,3,4,0,2,1,0,36,0,0,0,0,8,0,4,0
KakuGe95,1987,1,CHU,NL,1,2,6,5,0,0,0,64,23,15,2,15,17,0.295,6.33,0,1,1,0,96,0,17,0
KakuKe95,1990,1,YAK,NL,0,0,4,0,0,0,0,15,8,5,0,1,2,0,9,0,0,0,0,24,0,5,0
KakurTa95,1994,1,HAN,NL,0,0,5,0,0,0,0,14,6,3,0,4,3,0.3,5.79,0,0,0,0,24,4,4,0
KakuTa95,1988,1,SEI,AL,0,6,14,10,1,0,0,157,72,43,9,22,26,0.335,7.39,3,1,1,0,248,1,48,0
KamadYu95,2001,1,YAK,NL,0,2,16,0,0,0,0,63,33,16,5,8,19,0.355,6.86,1,0,1,0,103,0,16,0
KamakKe95,2005,1,NHF,AL,0,0,2,0,0,0,0,9,7,3,0,1,3,0.438,9,0,0,2,0,19,0,3,0
KamamKa95,1953,1,TAI,NL,2,6,22,9,2,0,0,241,86,39,5,27,32,0,4.37,0,1,6,0,347,0,43,0
KamanMa95,1992,1,CHU,NL,0,0,2,0,0,0,0,6,3,3,2,0,2,0.333,13.5,0,0,0,0,9,2,3,0
KamedTa95,1940,1,KUR,0,6,9,16,14,8,1,0,339,82,39,5,75,54,0,3.11,0,4,0,2,490,0,53,0
KamedTo95,1940,1,HAN,0,0,0,2,0,0,0,0,15,7,2,0,4,2,0,3.6,0,1,0,2,24,0,2,0
KameiTa95,1988,1,SEI,AL,0,0,2,0,0,0,0,7,4,3,0,5,1,0,11.57,0,1,0,0,16,0,3,0
KamigMa97,1946,1,SEN,0,0,0,2,0,0,0,0,23,15,11,0,8,1,0,12.91,0,0,1,1,46,0,20,0
KamijTa95,1959,1,MAI,AL,0,0,1,0,0,0,0,6,5,4,0,2,1,0,18,0,0,0,0,10,0,4,0
KamiuYa95,2006,1,FSH,AL,0,1,12,3,0,0,0,74,26,16,5,11,23,0.263,5.84,0,1,0,0,111,5,16,0
KamizHi95,1980,1,YAK,NL,0,0,3,0,0,0,0,7,3,3,1,2,3,0,11.57,0,0,0,0,12,0,3,0
KamogSh95,1987,1,YOM,NL,0,0,1,0,0,0,0,3,3,4,0,3,1,0,36,0,0,0,0,9,0,4,0
KamosTa95,2004,1,YOM,NL,0,1,1,1,0,0,0,5,2,3,0,5,0,0.4,16.2,0,0,0,0,10,0,3,0
KanagYo95,1955,1,HNK,AL,0,0,1,0,0,0,0,3,2,1,1,1,0,0.667,9,0,0,0,0,5,0,1,0
KanaiMa95,1982,2,LOT,AL,0,1,6,1,0,0,0,21,15,13,3,1,5,0.455,16.71,0,0,0,0,34,2,13,0
KanamHi95,1964,1,HNK,AL,0,0,2,0,0,0,0,15,8,6,4,1,2,0,10.8,0,0,0,0,22,0,6,0
KanamSe95,1986,1,HNK,AL,0,0,3,0,0,0,0,4,4,4,0,2,1,0,27,0,0,1,0,10,0,4,0
KanamTa80,2007,1,NHF,AL,0,1,10,0,0,0,0,36,14,6,1,5,7,0.304,4.5,0,1,0,0,52,0,7,0
KanamTa95,1996,1,CHU,NL,0,1,2,1,0,0,0,9,7,7,2,2,2,0.438,21,0,0,0,0,18,1,8,0
KanayKa95,1960,1,TOE,AL,0,1,4,0,0,0,0,22,14,5,1,1,1,0,6.14,0,0,0,0,37,0,6,0
KanazKe95,1990,1,FDH,AL,0,0,2,0,0,0,0,12,11,7,1,0,2,0,15.75,0,1,0,0,23,0,7,0
KanazTa95,2003,1,HAN,NL,1,1,10,2,0,0,0,67,27,21,6,12,9,0.307,8.46,0,2,3,0,106,0,21,0
KanazTs95,1993,1,YAK,NL,3,7,23,14,0,0,0,212,78,59,19,41,43,0.277,7.51,1,4,2,0,333,5,60,0
KanbeTo95,1974,1,KIN,AL,6,8,25,16,3,1,0,375,146,60,21,29,65,0,4.32,0,1,2,0,557,0,64,0
KandaDa95,2000,1,YBS,NL,0,0,2,0,0,0,0,9,4,3,0,3,3,0.333,9,0,0,0,0,16,0,5,0
KandaKa95,1955,1,HIR,NL,0,0,5,0,0,0,0,39,12,4,0,4,6,0,2.77,0,0,1,0,54,0,5,0
KandaMa95,1955,1,TAI,NL,1,2,9,0,0,0,0,56,25,13,2,6,7,0,6.27,0,0,0,0,93,0,18,0
KandaTa95,1942,1,YAM,0,25,15,52,40,25,7,0,1034,243,61,5,113,106,0,1.59,0,0,0,0,1356,0,82,0
KandaYo96,2007,1,LOT,AL,1,3,10,3,0,0,0,73,28,19,8,13,29,0.298,7.03,1,1,2,0,114,3,19,0
KanedMa95,2002,1,ORX,AL,1,0,22,0,0,0,0,78,38,23,2,17,21,0.352,7.96,1,1,0,0,128,5,24,1
KanedMa96,1958,1,KOK,NL,5,4,18,9,1,0,0,217,65,34,8,35,48,0,4.23,0,3,0,0,311,3,39,0
KanedTo95,1977,1,LOT,AL,4,3,17,7,1,1,0,176,50,27,9,14,32,0,4.14,0,0,2,0,239,0,27,0
KanehTa95,1959,1,NAN,AL,0,1,15,0,0,0,0,96,39,19,4,5,15,0,5.34,0,0,0,0,136,0,23,0
KaneiAk95,1995,1,NHF,AL,0,1,6,1,0,0,0,14,9,5,2,0,1,0.409,9.64,0,0,0,0,22,3,5,0
KanekCh80,2007,1,ORX,AL,10,9,29,25,0,0,0,495,185,73,19,34,126,0.28,3.98,0,3,8,0,717,0,78,0
KanekYu95,1936,1,NGK,0,0,1,8,0,0,0,0,65,26,17,1,20,15,0,7.06,0,3,1,0,110,0,24,0
KanemSa95,1999,1,NHF,AL,0,0,1,0,0,0,0,4,3,3,0,2,1,0.6,20.25,0,0,0,0,8,0,3,0
KanesMo95,1981,1,NAN,AL,0,0,17,0,0,0,0,61,17,11,4,14,16,0,4.87,0,0,0,0,91,0,12,0
KanesOs95,1973,1,TAH,AL,0,0,2,0,0,0,0,6,4,1,0,1,2,0,4.5,0,0,0,0,12,0,1,0
KanetNo80,2007,1,YOM,NL,0,2,8,5,0,0,0,71,35,21,2,12,18,0.357,7.99,0,1,0,0,117,0,21,0
KaneyHi95,1951,1,YOM,NL,0,0,12,0,0,0,0,84,22,12,1,18,12,0,3.86,0,0,1,0,120,0,14,0
KangaMa95,1962,1,HIR,NL,0,1,5,1,0,0,0,25,7,4,2,2,4,0,4.32,0,0,0,0,38,0,8,0
KarakYu80,2008,1,LOT,AL,5,4,15,15,1,0,0,245,102,44,8,12,57,0.306,4.85,0,1,3,0,358,0,52,1
KaritHi95,1939,1,TSN,0,0,1,2,0,0,0,0,27,12,6,1,5,5,0,6,0,0,0,0,43,0,9,0
KasahEi95,1991,1,LOT,AL,0,0,2,0,0,0,0,6,8,8,3,0,2,0.571,36,0,2,0,0,14,1,8,0
KasahMa95,1953,1,YOM,NL,1,8,18,1,0,0,0,189,56,26,6,23,19,0,3.71,0,2,2,0,266,0,31,0
KasaiMi95,1997,1,HAN,NL,0,1,4,1,0,0,0,17,10,6,1,5,0,0.385,9.53,0,0,0,0,31,1,6,0
KasamMi95,1944,1,HNK,0,3,7,20,7,0,0,0,209,79,42,1,52,43,0.29,5.43,0,3,4,0,335,11,50,0
KasazMa95,1964,1,TAI,NL,0,1,4,0,0,0,0,23,9,7,2,3,7,0,8.22,0,0,1,0,35,0,7,0
KasedMi95,1991,1,SEI,AL,0,0,1,0,0,0,0,6,5,4,0,1,1,0,18,0,1,0,0,12,0,4,0
KasedYu95,1989,1,YAK,NL,0,0,5,0,0,0,0,20,7,3,1,4,3,0,4.05,0,0,0,0,31,0,4,0
KaseTo95,2001,1,ORX,AL,0,1,9,0,0,0,0,17,15,10,3,2,1,0.536,15.88,0,0,1,0,33,0,11,0
KashiKu95,1957,1,KIN,AL,0,0,1,0,0,0,0,4,3,4,0,2,0,0,27,0,0,0,0,10,0,5,0
kashita01,2000,1,YOM,NL,0,0,2,0,0,0,0,12,8,3,0,1,4,0.471,6.75,0,0,0,0,19,2,4,0
KashiTa95,1989,1,CHU,NL,0,1,9,0,0,0,0,39,15,11,4,6,3,0.288,7.62,0,1,0,0,59,2,11,0
KaspaLe95,1954,1,KIN,AL,6,10,26,18,5,0,0,432,140,46,6,57,51,0,2.88,0,5,4,0,611,0,65,0
KataoKe95,1971,1,TOE,AL,0,0,2,0,0,0,0,6,2,2,0,1,1,0,9,0,0,0,0,8,0,2,0
KataoKe96,1961,1,CHU,NL,0,0,2,0,0,0,0,9,2,3,1,3,4,0,9,0,0,0,0,14,0,3,0
KataoMi95,1981,1,HIR,NL,0,0,5,0,0,0,0,19,15,7,1,1,4,0,9.95,0,2,0,0,33,0,7,0
KatasKi95,1991,1,HIR,NL,0,0,1,0,0,0,0,3,2,3,1,1,0,0.4,27,0,0,0,0,6,0,3,0
KatatKe95,1956,1,HIR,NL,0,1,7,0,0,0,0,49,27,18,3,9,9,0,9.92,0,2,0,1,81,0,19,0
KatayEi95,1943,1,YAM,0,12,19,43,34,19,2,0,857,219,69,3,98,52,0,2.17,0,2,1,0,1165,0,99,0
KatayHi95,1948,1,KYU,0,3,13,29,14,1,0,0,353,162,72,14,47,40,0,5.51,0,2,5,0,545,0,95,0
KatayHi96,2008,1,RAK,AL,2,7,18,12,2,1,0,237,70,32,4,35,71,0.243,3.65,0,2,8,0,346,0,35,0
KatoAk96,1951,1,NAG,NL,0,0,2,0,0,0,0,10,9,7,3,6,0,0,18.9,0,0,0,0,23,0,7,0
KatoDa95,2007,1,ORX,AL,0,0,1,0,0,0,0,3,2,2,0,1,2,0.4,18,0,0,0,0,6,0,2,0
KatoEi95,1967,1,KIN,AL,0,0,4,0,0,0,0,22,6,3,1,5,7,0,3.68,0,0,2,0,32,0,3,0
KatoHa95,1990,1,YOM,NL,0,1,4,0,0,0,0,21,10,10,3,6,7,0,12.86,0,0,0,0,38,0,11,0
KatoHi96,1980,1,TAI,NL,0,2,10,0,0,0,0,36,20,11,1,2,3,0,8.25,0,0,0,0,59,0,15,0
KatoHi97,1973,1,KIN,AL,1,3,11,0,0,0,0,70,25,14,3,9,12,0,5.4,0,1,1,0,103,0,14,0
KatoHi99,1997,1,YAK,NL,0,2,8,0,0,0,0,21,16,8,0,5,2,0.516,10.29,0,1,0,0,38,2,8,0
KatohMi81,2008,1,TYS,NL,0,2,8,4,0,0,0,64,34,21,3,8,8,0.374,8.86,2,2,2,0,106,0,21,0
KatoKo96,2005,1,LOT,AL,0,1,2,2,0,0,0,16,11,10,1,4,5,0.458,16.88,0,0,1,0,32,0,10,0
KatoMa94,1994,1,YBS,NL,0,0,2,0,0,0,0,5,4,4,1,4,2,0.444,21.6,0,0,0,0,13,0,4,0
KatoRi95,1960,1,CHU,NL,0,0,5,0,0,0,0,18,5,1,0,4,2,0,1.5,0,0,0,0,26,0,2,0
KatorYo95,1980,1,YOM,NL,1,1,8,0,0,0,0,22,11,8,1,5,1,0.367,9.82,0,0,0,0,35,0,8,0
KatoSh95,1984,1,NAN,AL,0,1,2,2,0,0,0,22,14,8,2,3,4,0.412,9.82,0,1,1,0,40,0,8,0
KatoSh96,1944,1,SNG,0,0,0,2,0,0,0,0,8,3,2,0,2,1,0,6.75,0,0,0,0,13,0,3,0
KatoTa92,2007,2,NHF,AL,0,0,14,0,0,0,0,32,16,10,4,4,7,0.356,8.44,1,0,1,0,54,0,11,0
KatoTa93,2003,1,NHF,AL,0,4,33,2,1,0,0,116,44,21,8,12,29,0.286,4.89,0,0,1,0,170,3,23,0
KatoTa94,1954,1,TOE,AL,2,3,20,0,0,0,0,119,41,17,1,17,18,0,3.86,0,2,0,0,173,0,21,0
KatoTa96,1994,1,LOT,AL,2,4,12,8,1,1,0,132,36,19,3,40,19,0.234,3.89,1,1,2,0,201,1,23,0
KatoTa98,2006,1,YBS,NL,0,1,14,0,0,0,0,36,17,8,1,2,12,0.354,6,0,0,0,0,52,0,8,0
KatoTa99,1963,1,CHU,NL,2,4,31,10,1,1,0,208,73,38,10,18,19,0,4.93,0,0,3,0,294,0,45,0
KatoTe95,1990,1,KIN,AL,0,1,1,1,0,0,0,4,5,6,1,3,0,0.625,40.5,0,0,0,0,11,0,6,0
KatoTo95,1936,2,NAG,0,0,1,4,0,0,0,0,17,13,6,0,12,2,0,9.53,0,0,0,0,41,0,14,0
KatsuRy95,2005,1,ORX,AL,0,0,1,0,0,0,0,6,4,4,0,2,2,0.571,18,0,0,1,0,13,0,4,0
KattoKe80,2008,1,FSH,AL,0,1,9,1,0,0,0,56,22,10,3,11,11,0.286,4.82,0,1,0,0,88,0,10,0
KawabHi95,1943,1,KYO,0,0,5,11,9,1,0,0,107,38,16,0,23,8,0,4.04,0,0,0,0,174,0,28,0
KawabJu95,1991,1,HIR,NL,3,6,26,8,0,0,1,212,80,38,7,27,39,0,4.84,0,1,1,0,313,0,42,0
KawabKa96,1975,1,HIR,NL,1,0,7,0,0,0,0,30,16,11,4,5,8,0.39,9.9,1,0,1,0,50,3,11,0
KawabRy95,2002,1,YAK,NL,0,0,14,0,0,0,0,57,16,11,5,11,17,0.225,5.21,0,1,2,0,84,6,11,0
KawabTa95,1996,1,NHF,AL,1,3,17,2,0,0,0,127,52,23,5,14,29,0.311,4.89,0,1,2,0,190,5,23,0
KawabYa95,1987,1,CHU,NL,0,0,2,0,0,0,0,7,7,6,0,3,0,0.538,23.14,0,0,0,0,16,1,6,0
KawacYa95,1968,1,KIN,AL,0,0,14,0,0,0,0,57,19,12,1,9,14,0,5.68,0,0,0,0,86,0,14,0
KawadYu95,1955,1,UNI,AL,0,2,10,0,0,0,0,81,28,15,1,15,15,0,5,0,1,1,1,123,0,19,0
KawaFu95,1951,1,OSA,NL,1,1,11,2,1,0,0,82,27,16,1,12,3,0,5.27,0,0,3,0,122,0,17,0
KawagHi95,1999,1,ORX,AL,1,5,14,13,1,0,0,209,92,47,10,27,46,0.329,6.07,1,3,0,0,320,0,53,0
KawagKa96,1982,1,HIR,NL,3,3,22,0,0,0,1,49,23,18,3,7,17,0.329,9.92,0,1,1,0,81,3,20,0
KawagKe95,1951,1,HNK,AL,0,3,11,0,0,0,0,97,38,27,3,22,10,0,7.52,0,0,2,2,161,0,30,0
KawagTo96,2002,1,ORX,AL,0,0,1,0,0,0,0,1,0,1,0,1,0,0,27,0,0,0,0,2,0,1,0
KawagTs95,2008,1,RAK,AL,0,1,11,1,0,0,0,48,21,12,2,6,12,0.313,6.75,0,0,1,0,74,0,12,0
KawagYo95,1951,1,TAI,NL,0,0,2,0,0,0,0,9,3,5,2,5,0,0,15,0,0,0,0,18,0,5,0
KawahAk95,1975,1,TAI,NL,4,16,50,19,3,0,0,511,182,103,32,65,104,0,5.44,0,1,18,1,759,0,114,0
KawahJu95,2000,1,YOM,NL,0,2,3,3,0,0,0,31,16,14,4,5,5,0.372,12.19,0,0,1,0,50,0,14,0
KawahRy95,2000,1,YBS,NL,0,1,9,0,0,0,0,22,5,9,1,17,4,0.208,11.05,0,2,2,0,44,2,9,0
KawahSh95,1984,1,HAN,NL,0,0,9,1,0,0,0,30,12,6,3,6,8,0,5.4,0,0,1,0,47,0,6,0
KawahSh96,1989,1,NHF,AL,0,0,2,0,0,0,0,2,6,4,1,1,0,0,54,0,1,0,0,8,0,4,0
KawaiMa96,2005,1,CHU,NL,0,1,4,2,0,0,0,33,11,5,2,3,8,0.25,4.09,0,0,0,0,47,1,7,0
KawaiSu80,2008,1,CHU,NL,1,5,14,10,0,0,0,170,69,25,3,11,37,0.303,3.97,2,1,0,0,243,0,31,0
KawaiTa95,2002,1,LOT,AL,0,1,7,1,0,0,0,24,14,13,2,8,5,0.4,14.63,0,0,0,1,45,3,13,0
KawajTe95,1998,1,HAN,NL,1,1,2,1,0,0,0,15,10,5,1,1,5,0.417,9,0,0,0,0,26,1,5,0
KawakKe95,2008,1,CHU,NL,2,3,14,10,0,0,0,181,65,32,10,20,24,0.28,4.77,3,1,1,0,260,2,32,1
KawakTe95,1940,1,KYO,0,0,0,3,0,0,0,0,14,10,9,0,6,1,0,17.36,0,0,1,0,29,0,9,0
KawamAk95,1941,1,NAG,0,3,6,26,10,2,0,0,266,140,73,14,36,21,0,7.41,0,0,2,0,432,0,80,0
KawamHi95,1998,1,LOT,AL,0,0,4,0,0,0,0,20,15,10,4,6,8,0.441,13.5,0,1,0,0,41,1,12,0
KawamHi97,1954,1,NIS,AL,0,4,15,0,0,0,0,114,51,31,11,12,13,0,7.34,0,1,1,0,177,0,33,0
KawamKa95,1983,1,NAN,AL,0,0,1,0,0,0,0,3,2,1,0,1,0,0,9,0,0,0,0,6,0,1,0
KawamKa96,1984,1,SEI,AL,0,0,2,0,0,0,0,6,3,3,1,0,1,0,13.5,0,0,0,0,9,0,3,0
KawamTa95,2005,1,YBS,NL,0,1,3,3,0,0,0,31,15,8,2,5,6,0.357,6.97,1,0,1,0,50,0,8,0
KawamTo95,1957,1,HIR,NL,0,2,11,0,0,0,0,48,29,13,4,11,3,0,7.31,0,0,1,0,86,0,17,0
KawamTo96,1985,1,SEI,AL,1,2,8,0,0,0,0,72,31,17,5,11,8,0,6.38,0,1,1,0,113,0,29,0
KawamYa95,1995,1,LOT,AL,0,0,8,0,0,0,0,14,6,5,2,6,3,0.3,9.64,2,0,1,0,27,0,5,0
KawamYa96,1968,1,SAN,NL,1,9,34,9,1,0,0,277,91,52,17,39,40,0,5.07,0,3,2,0,397,0,59,0
KawanHi95,1955,1,STR,AL,0,0,3,0,0,0,0,14,8,5,0,3,0,0,9.64,0,0,0,0,24,0,5,0
KawanMa95,2000,1,HIR,NL,0,0,1,0,0,0,0,3,2,2,0,2,1,0.4,18,0,0,0,0,7,0,2,0
KawarAk95,1960,1,TOE,AL,0,0,2,0,0,0,0,9,5,3,1,0,1,0,9,0,0,0,0,15,0,3,0
KawasKe96,1995,1,YAK,NL,0,1,3,3,0,0,0,7,8,9,0,3,3,0.615,34.71,0,0,1,0,18,0,9,0
KawasKe97,1988,1,HIR,NL,0,1,1,0,0,0,0,14,8,7,2,1,2,0,13.5,0,0,0,0,22,0,7,0
KawasRy95,2005,1,YAK,NL,7,9,20,20,0,0,0,345,115,60,19,44,83,0.264,4.7,0,2,2,0,497,0,67,0
KawasTo95,1957,1,NIS,AL,19,9,36,27,16,3,0,697,226,101,24,68,108,0,3.91,0,0,6,1,976,0,116,0
KawasYo96,1968,1,TOE,AL,0,0,1,0,0,0,0,3,2,3,0,2,1,0,27,0,0,0,0,7,0,3,0
KawasYu80,2007,1,LOT,AL,0,0,4,0,0,0,0,14,11,8,2,2,4,0.44,15.43,0,1,0,0,27,1,8,0
KawatRy95,1968,1,TOK,AL,0,0,4,0,0,0,0,5,3,4,1,2,0,0,21.6,0,0,1,0,11,0,4,0
KawauMi95,1948,1,TRB,0,0,0,1,0,0,0,0,9,5,1,0,2,0,0,3,0,0,0,0,18,0,3,0
KawauTa95,2006,1,HIR,NL,2,3,8,6,0,0,0,88,43,24,5,12,24,0.361,7.36,0,1,2,0,140,1,27,0
kekicmi01,1974,1,NHF,AL,5,11,18,14,9,0,0,367,104,56,10,88,90,0,4.12,0,5,3,5,541,0,60,0
KeougMa96,1988,1,HAN,NL,7,9,24,17,1,0,0,389,153,72,15,53,72,0,5,0,5,4,0,592,0,80,0
KidaIs95,1980,1,NHF,AL,1,1,4,0,0,0,0,12,5,4,3,4,2,0,9,0,0,1,0,22,0,4,0
